case,cavities,material_type,molde_area,costs,complexity,subcontracting,num_peca,start_timestamp,time:timestamp,activity,org:resource
2696,1,PA6.6-GF40,Automovel,41000,3,0,56,2015-07-09 11:35:56,2015-07-09 17:07:48,Fresagem,User 74
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-11 16:33:13,2014-12-12 10:17:11,Maquinacao,User 80
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 05:33:36,2014-12-12 08:15:42,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 06:04:28,2014-12-13 00:52:17,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 07:54:34,2014-12-13 05:42:00,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 10:41:00,2014-12-13 08:30:27,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 11:08:16,2014-12-12 11:17:51,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 11:11:57,2014-12-13 09:02:18,Maquinacao,User 80
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 12:24:12,2014-12-13 11:28:02,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 13:10:56,2014-12-12 13:22:57,Maquinacao,User 46
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 13:23:47,2014-12-13 15:19:09,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 14:01:59,2014-12-13 16:12:06,Maquinacao,User 46
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-12 14:35:23,2014-12-13 17:33:44,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-15 07:09:13,2014-12-15 10:40:03,Maquinacao,User 46
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-15 08:36:41,2014-12-17 02:27:37,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-16 14:01:33,2014-12-16 15:43:33,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-16 15:03:47,2014-12-18 11:53:12,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-16 15:43:33,2014-12-16 18:06:43,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-16 16:12:36,2014-12-18 20:47:01,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 05:33:34,2014-12-18 12:29:26,CAM,User 50
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 14:11:16,2014-12-21 05:45:37,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 18:41:14,2014-12-18 19:07:52,Fresagem,User 71
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 18:52:38,2014-12-21 10:48:53,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 19:26:37,2014-12-18 19:44:00,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 19:30:45,2014-12-21 11:38:09,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 19:44:01,2014-12-18 19:59:44,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 19:45:10,2014-12-21 14:02:43,Maquinacao,User 52
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 21:41:45,2014-12-19 05:01:50,CAM,User 52
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-18 22:42:47,2014-12-21 23:40:49,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-19 08:06:16,2014-12-19 08:48:03,Fresagem,User 71
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-19 08:13:38,2014-12-22 13:53:31,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-19 15:21:43,2014-12-19 16:59:51,Erosao,User 41
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-19 15:28:58,2014-12-23 02:51:01,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-20 11:32:22,2014-12-20 12:35:19,Erosao,User 41
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-21 20:50:27,2014-12-21 20:50:28,CAM,User 50
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-22 08:03:36,2014-12-22 08:22:26,Erosao,User 41
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-22 08:09:37,2014-12-22 09:43:19,Retificacao,User 37
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2014-12-22 08:29:36,2014-12-22 10:33:36,Erosao,User 41
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-01-07 11:41:00,2015-01-11 10:16:49,Fio,User 38
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-01-12 15:37:26,2015-01-12 17:20:48,CAM,User 52
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-01-13 00:03:59,2015-01-17 01:24:53,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-01-13 14:43:17,2015-01-18 00:19:15,Erosao,User 41
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-01-15 09:10:46,2015-01-19 19:12:26,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-01-16 08:05:36,2015-01-21 01:14:50,Polimento,User 85
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-01-21 17:30:38,2015-01-21 17:53:24,Fresagem,User 71
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-02 09:28:00,2015-02-07 16:06:49,Erosao,User 42
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-02 13:49:36,2015-02-07 23:39:17,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-02 16:14:00,2015-02-08 02:15:41,Erosao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-02 16:53:12,2015-02-02 19:10:29,Fresagem,User 71
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-02 18:53:53,2015-02-02 19:02:26,Erosao,User 42
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-03 08:10:38,2015-02-03 09:37:01,Fresagem,User 71
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-03 09:23:50,2015-02-08 22:25:08,Polimento,User 85
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-11 08:27:48,2015-02-16 22:04:10,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-02-11 08:49:00,2015-02-17 01:49:00,Erosao,User 42
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-04-02 13:58:04,2015-04-02 18:50:42,Desenho Eletrodos,User 43
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-04-06 17:41:13,2015-04-12 12:04:28,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-04-10 12:14:57,2015-04-16 12:15:18,Erosao,User 97
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-04-13 09:03:09,2015-04-13 09:29:00,Polimento,User 106
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-05-29 19:34:29,2015-06-04 22:42:55,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-06-30 21:02:23,2015-06-30 21:25:55,Desenho Eletrodos,User 50
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-07-07 11:00:20,2015-07-13 14:59:29,Maquinacao de Eletrodos,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-07-07 14:47:00,2015-07-13 21:18:29,Erosao,User 39
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2015-07-10 08:05:10,2015-07-10 08:34:34,Polimento,User 106
2696,1,PA6.6-GF40,Automovel,41000,3,0,100,2016-04-07 11:21:00,2016-04-13 20:12:29,Erosao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,7,2014-12-11 19:53:20,2014-12-12 02:58:48,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,8,2014-12-12 08:07:21,2014-12-12 13:25:52,Maquinacao,User 36
2696,1,PA6.6-GF40,Automovel,41000,3,0,61,2014-12-12 08:55:17,2014-12-12 13:02:29,Retificacao,User 65
2696,1,PA6.6-GF40,Automovel,41000,3,0,32,2014-12-17 15:21:15,2014-12-17 17:06:32,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,354,2014-12-17 16:06:52,2014-12-17 18:13:13,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,334,2014-12-18 12:07:38,2014-12-18 12:37:40,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,335,2014-12-18 15:07:26,2014-12-18 16:12:05,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,359,2014-12-18 16:12:05,2014-12-18 17:44:27,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,359,2014-12-19 13:41:00,2014-12-19 22:22:30,Erosao,User 40
2696,1,PA6.6-GF40,Automovel,41000,3,0,360,2014-12-18 17:44:27,2014-12-18 18:38:57,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,410,2014-12-18 18:38:57,2014-12-18 21:53:17,Torno,User 51
2696,1,PA6.6-GF40,Automovel,41000,3,0,13,2014-12-23 08:52:41,2014-12-23 11:38:24,Retificacao,User 65
2696,1,PA6.6-GF40,Automovel,41000,3,0,20,2015-01-06 15:20:27,2015-01-06 19:19:30,Fio,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,0,2015-01-13 13:26:15,2015-01-14 11:39:11,Erosao,User 40
2696,1,PA6.6-GF40,Automovel,41000,3,0,9,2015-01-22 12:22:25,2015-01-22 14:28:09,Retificacao,User 37
2696,1,PA6.6-GF40,Automovel,41000,3,0,9,2015-01-29 00:03:25,2015-01-29 05:22:25,Maquinacao,No User
2696,1,PA6.6-GF40,Automovel,41000,3,0,6,2015-02-02 15:38:52,2015-02-02 16:47:26,Furacao,User 65
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-03-19 11:55:10,2015-03-19 12:29:50,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-03-19 13:27:08,2015-03-20 01:12:21,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-03-20 16:13:41,2015-03-21 04:30:37,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-03-21 08:25:13,2015-03-22 08:05:46,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-03-24 09:49:39,2015-03-24 12:29:58,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-03-24 13:29:04,2015-03-26 08:39:37,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-03-26 11:34:43,2015-03-26 12:29:38,Estudos Reologicos,User 22
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-03-26 13:28:51,2015-03-28 23:54:02,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-02 08:23:41,2015-04-02 08:38:03,Estudos Reologicos,User 22
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-02 15:32:19,2015-04-05 13:05:55,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-17 11:48:20,2015-04-17 12:28:47,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-17 13:30:12,2015-04-21 05:17:31,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-21 16:04:57,2015-04-21 17:00:05,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-22 07:59:22,2015-04-26 03:10:31,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-23 09:20:50,2015-04-23 09:20:51,Pecas,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-23 09:20:52,2015-04-23 09:20:54,Estrutura,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-23 09:20:55,2015-04-23 09:34:25,Pecas,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-24 08:23:58,2015-04-24 09:07:02,Preliminares,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-24 09:08:24,2015-04-24 12:28:50,Pecas,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-24 13:26:33,2015-04-28 17:19:23,Preliminares,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-28 12:25:27,2015-04-28 12:29:49,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-28 13:29:31,2015-05-02 18:57:19,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-28 16:01:21,2015-04-28 17:33:46,Trabalho Interno,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-04-29 08:06:01,2015-05-03 22:52:20,Preliminares,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-04 10:28:58,2015-05-09 02:06:03,Trabalho Interno,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-05 17:03:37,2015-05-10 09:35:14,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-07 15:43:03,2015-05-12 11:10:58,Preliminares,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-08 15:35:25,2015-05-08 17:00:09,Ṇo conformidade,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-11 13:50:09,2015-05-11 14:12:01,Preliminares,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-11 14:12:31,2015-05-11 14:23:23,Estrutura,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-11 14:24:15,2015-05-16 15:43:07,Preliminares,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-13 08:05:15,2015-05-18 13:34:00,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-15 13:27:38,2015-05-20 19:02:31,Preliminares,User 22
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-21 14:47:05,2015-05-27 04:53:34,Fresagem,User 71
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-22 16:19:33,2015-05-28 07:05:34,Preliminares,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-25 08:25:20,2015-05-31 03:12:00,Trabalho Interno,User 70
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-26 14:15:42,2015-06-01 17:01:44,Bancada,User 92
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-05-28 09:24:58,2015-05-28 10:41:42,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-02 08:00:14,2015-06-02 09:00:14,Bancada,User 14
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-04 09:30:56,2015-06-04 12:30:22,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-04 11:25:28,2015-06-04 18:15:28,Bancada,User 93
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-04 13:31:41,2015-06-04 14:23:37,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-04 16:47:05,2015-06-04 17:33:20,Fresagem,User 71
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-04 17:30:17,2015-06-10 23:46:19,Bancada,User 14
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-05 08:13:49,2015-06-05 12:48:35,Retificacao,User 37
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-05 11:10:37,2015-06-11 21:07:39,Bancada,User 93
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-05 13:45:12,2015-06-12 03:11:04,Retificacao,User 37
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-06 08:38:08,2015-06-13 04:40:30,Bancada,User 8
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-15 10:20:28,2015-06-15 12:13:01,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-15 10:38:09,2015-06-22 15:02:58,Bancada,User 64
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-15 15:55:46,2015-06-15 17:52:35,Polimento,User 106
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-15 16:27:08,2015-06-23 04:51:39,Bancada,User 14
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-23 08:06:53,2015-06-23 09:50:09,Polimento,User 106
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-25 11:19:49,2015-06-25 12:28:28,Bancada,User 76
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-25 13:54:04,2015-06-25 14:21:20,Fresagem,User 71
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-26 08:05:54,2015-07-04 04:28:08,Bancada,User 92
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-26 15:42:15,2015-06-26 17:29:30,Fresagem,User 74
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-26 16:38:37,2015-06-26 17:02:53,Bancada,User 96
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-26 17:35:00,2015-06-26 18:50:00,Torno,User 51
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-27 08:01:14,2015-07-05 10:57:38,Bancada,User 92
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-27 08:14:49,2015-06-27 08:38:57,Torno,User 51
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-27 08:44:53,2015-06-27 09:48:50,Fresagem,User 74
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-29 08:31:22,2015-07-07 11:41:51,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-06-29 18:16:28,2015-07-09 09:34:41,Bancada,User 8
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-07-20 15:40:44,2015-07-30 11:57:09,Pecas,User 24
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-07-24 08:09:19,2015-07-24 09:23:22,Bancada,User 86
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-07-29 10:31:06,2015-07-29 10:48:27,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-07-29 15:19:38,2015-08-08 23:52:26,Bancada,User 92
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-14 15:38:01,2015-09-14 18:00:27,Estrutura,User 22
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 08:01:30,2015-09-15 10:18:59,Preliminares,User 22
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 11:32:57,2015-09-15 12:30:59,Estrutura,User 22
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 13:29:02,2015-09-15 16:30:14,Preliminares,User 22
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 14:03:36,2015-09-15 16:57:39,Bancada,User 64
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-15 16:35:57,2015-09-26 03:25:34,Preliminares,User 22
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-23 09:46:39,2015-09-23 12:34:33,Estrutura,User 27
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-23 13:28:23,2015-09-23 13:28:26,Preliminares,User 27
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-24 12:10:26,2015-10-04 23:50:05,Fresagem,User 71
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-09-24 15:17:26,2015-10-06 10:50:04,Bancada,User 64
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-25 13:39:02,2015-12-07 15:20:53,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-26 13:30:27,2015-12-08 16:48:52,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-27 11:20:46,2015-11-27 12:29:55,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-27 13:30:01,2015-11-27 13:33:32,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-28 09:00:22,2015-12-10 17:13:22,Bancada,User 64
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-11-30 09:53:21,2015-11-30 10:23:28,Fresagem,User 72
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-01 09:53:10,2015-12-01 10:30:19,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-01 12:16:34,2015-12-13 21:10:33,Fresagem,User 71
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-02 12:08:03,2015-12-02 12:30:04,Estrutura,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-02 13:38:17,2015-12-02 13:38:20,Preliminares,User 25
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-04 08:01:13,2015-12-17 13:04:55,Bancada,User 15
2734,2,PA66 GF40,Automovel,67000,3,0,900,2015-12-11 15:51:28,2015-12-11 16:27:34,Fresagem,User 74
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-04-30 05:56:50,2015-04-30 16:40:11,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-17 00:42:52,2015-05-18 02:32:49,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-18 21:27:29,2015-05-18 21:27:30,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-19 12:45:00,2015-05-20 16:56:51,Fio,User 40
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-20 08:20:38,2015-05-21 23:25:32,Retificacao,User 37
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-22 05:31:38,2015-05-22 07:52:43,CAM,User 43
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-22 20:04:04,2015-05-24 13:30:43,Maquinacao,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-22 21:27:01,2015-05-22 22:20:11,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-22 21:28:47,2015-05-24 18:19:28,Maquinacao,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-23 00:16:37,2015-05-23 01:55:47,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-23 01:25:50,2015-05-25 00:57:07,Maquinacao,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-23 04:00:02,2015-05-23 05:01:38,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-23 04:11:58,2015-05-26 07:57:04,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-25 16:47:28,2015-05-25 16:47:31,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-25 16:47:31,2015-05-30 05:06:13,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-05-27 11:26:19,2015-06-02 06:33:15,Maquinacao de Eletrodos,No User
