case,cavities,material_type,molde_area,costs,complexity,subcontracting,num_peca,start_timestamp,time:timestamp,activity,org:resource
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-05 11:30:17,2015-06-11 11:07:13,Polimento,User 106
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-08 13:56:32,2015-06-14 20:07:06,Erosao,User 42
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-09 13:37:03,2015-06-15 20:26:47,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-09 15:19:00,2015-06-16 00:43:30,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-11 14:50:41,2015-06-18 02:41:00,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-12 10:42:00,2015-06-19 01:36:49,Fio,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-23 21:39:52,2015-06-30 16:56:56,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 07:56:18,2015-07-01 05:23:13,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 08:54:00,2015-06-24 09:02:10,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 09:00:05,2015-06-24 09:18:31,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 09:02:02,2015-06-24 12:09:19,Erosao,User 39
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 09:14:16,2015-06-24 09:17:46,Maquinacao de Eletrodos,User 42
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 09:15:00,2015-06-24 09:22:16,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 09:22:22,2015-06-24 09:24:09,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 09:33:00,2015-07-01 07:58:14,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-06-24 11:56:41,2015-07-01 13:18:05,Fresagem,User 71
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-07-27 17:00:48,2015-08-03 21:59:26,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-07-29 10:08:00,2015-08-06 04:04:51,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-07-30 06:43:07,2015-07-30 07:36:18,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-17 06:09:21,2015-09-25 03:38:57,Desenho Eletrodos,User 43
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-22 21:39:36,2015-10-01 08:06:31,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-24 14:49:00,2015-10-03 07:16:33,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-25 08:29:34,2015-10-04 01:11:43,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-25 15:11:00,2015-10-04 08:18:15,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-28 14:09:38,2015-10-07 07:33:05,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-09-29 07:52:00,2015-10-08 03:20:37,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-10-14 11:31:37,2015-10-23 08:14:32,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-02 09:29:24,2015-12-11 08:24:39,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-02 17:56:53,2015-12-11 17:00:55,Fio,User 40
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-02 18:54:31,2015-12-11 19:24:37,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-03 08:27:08,2015-12-03 08:59:38,Fio,User 40
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-03 08:32:04,2015-12-12 11:38:40,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-03 15:21:00,2015-12-12 20:32:31,Fio,User 40
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-04 14:43:17,2015-12-04 18:01:18,Erosao,User 41
2734,2,PA66 GF40,Automovel,67000,3,0,200,2015-12-04 16:26:31,2015-12-04 16:36:09,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,101,2015-05-12 14:15:39,2015-05-12 23:21:57,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,101,2015-07-29 10:48:27,2015-07-29 20:53:14,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-12 20:59:07,2015-05-13 02:08:35,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-21 08:13:35,2015-05-21 18:18:16,Retificacao,User 37
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-25 16:48:16,2015-05-26 07:06:41,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-26 17:48:38,2015-05-26 20:02:35,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-26 20:14:44,2015-05-26 21:02:13,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-27 03:33:19,2015-05-28 11:29:10,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-27 13:35:29,2015-05-27 15:00:43,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-27 13:38:56,2015-05-30 14:08:32,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-29 10:00:10,2015-05-29 11:00:10,Bancada,User 11
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-29 10:07:04,2015-06-01 13:58:12,Maquinacao,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-05-30 12:06:23,2015-06-04 04:43:49,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-06-13 11:19:33,2015-06-18 06:08:54,Polimento,User 106
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-06-16 11:29:00,2015-06-21 06:37:30,Fio,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-06-23 09:26:44,2015-06-28 05:11:33,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-06-23 16:24:00,2015-06-28 13:10:34,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-06-24 07:10:08,2015-06-29 05:28:59,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-06-24 16:55:48,2015-06-29 15:17:43,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-06-25 09:57:02,2015-06-30 10:32:47,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-26 16:11:20,2015-08-01 12:29:11,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-28 10:04:00,2015-08-03 10:20:13,Erosao,User 39
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-28 14:47:45,2015-08-03 15:19:04,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-28 15:42:00,2015-08-04 14:52:42,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-07-29 11:02:09,2015-08-05 10:46:59,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-17 06:09:28,2015-09-17 06:09:29,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-22 17:05:06,2015-09-30 01:58:53,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-23 10:30:00,2015-10-01 02:20:48,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-25 08:23:13,2015-10-03 00:26:43,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-25 14:49:00,2015-10-03 07:27:52,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-28 12:00:47,2015-10-06 07:34:00,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-09-28 18:02:00,2015-10-06 15:27:15,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-12-02 09:03:52,2015-12-10 07:20:10,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-12-02 09:49:55,2015-12-10 08:59:22,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,100,2015-12-04 12:03:51,2015-12-04 12:28:06,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,2,2015-05-14 05:56:23,2015-05-19 07:25:13,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,3,2015-05-15 13:52:13,2015-05-16 08:25:19,Maquinacao,User 36
2734,2,PA66 GF40,Automovel,67000,3,0,3,2015-11-30 16:20:04,2015-11-30 18:18:23,Fresagem,User 72
2734,2,PA66 GF40,Automovel,67000,3,0,9,2015-05-21 22:05:53,2015-05-22 07:56:01,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,5,2015-05-22 00:33:38,2015-05-22 13:26:03,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-05-22 04:04:36,2015-05-22 09:13:12,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-06-04 18:30:58,2015-06-05 06:03:45,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-07-29 17:55:58,2015-07-29 19:12:15,Erosao,User 39
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-07-29 19:30:50,2015-07-30 08:59:57,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-09-23 21:17:04,2015-09-23 21:38:37,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-09-24 00:06:02,2015-09-24 13:50:13,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-10-14 10:44:07,2015-10-15 01:33:00,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-12-02 10:35:30,2015-12-03 02:45:34,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-12-02 11:35:20,2015-12-03 06:14:59,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,201,2015-12-04 12:28:06,2015-12-05 08:10:42,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,8,2015-05-22 11:12:47,2015-05-22 14:27:10,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,7,2015-05-22 13:20:00,2015-05-22 21:25:52,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,12,2015-06-02 17:29:42,2015-06-02 19:17:34,Torno,User 51
2734,2,PA66 GF40,Automovel,67000,3,0,399,2015-06-04 14:58:45,2015-06-04 16:23:22,Torno,User 51
2734,2,PA66 GF40,Automovel,67000,3,0,13,2015-06-04 15:16:39,2015-06-04 18:44:29,Retificacao,User 99
2734,2,PA66 GF40,Automovel,67000,3,0,360,2015-06-06 10:33:39,2015-06-06 17:34:22,Torno,User 51
2734,2,PA66 GF40,Automovel,67000,3,0,410,2015-06-08 12:02:54,2015-06-08 13:45:25,Torno,User 51
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-06-08 16:29:48,2015-06-08 17:30:59,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-06-09 15:36:39,2015-06-09 18:26:42,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-06-09 20:07:56,2015-06-10 04:55:21,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-06-10 00:27:28,2015-06-10 20:40:24,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-06-27 09:03:57,2015-06-28 05:58:46,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-07-27 10:29:00,2015-07-29 06:47:16,Erosao,User 39
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-07-28 08:53:36,2015-07-30 06:02:58,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-07-28 15:17:00,2015-07-30 13:11:14,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-07-29 10:19:35,2015-07-29 10:31:06,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-12-02 11:39:21,2015-12-04 17:49:02,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,81,2015-12-02 18:18:06,2015-12-05 03:34:34,Erosao,User 39
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-08 17:31:41,2015-06-08 18:19:32,CAM,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-09 19:42:18,2015-06-09 22:18:38,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-10 11:49:13,2015-06-10 12:09:49,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-11 09:34:02,2015-06-12 06:37:05,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-11 20:25:14,2015-06-12 05:06:51,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-11 20:32:02,2015-06-13 18:25:45,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-16 10:20:36,2015-06-18 19:07:39,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-16 15:16:00,2015-06-19 03:27:59,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-16 15:46:42,2015-06-16 16:14:34,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-16 15:50:00,2015-06-19 04:24:50,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-16 16:14:34,2015-06-16 16:40:59,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-16 16:27:00,2015-06-16 16:33:43,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-16 16:40:59,2015-06-19 06:30:48,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-16 17:54:00,2015-06-19 13:55:17,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-24 14:50:24,2015-06-24 16:53:00,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-25 10:28:00,2015-06-28 07:00:12,Fio,User 40
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-26 16:21:34,2015-06-29 20:41:07,Polimento,User 106
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-06-30 08:17:44,2015-06-30 10:01:04,Fresagem,User 71
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-07-28 16:59:51,2015-07-31 22:32:18,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-16 15:03:01,2015-09-20 00:40:15,Desenho Eletrodos,User 50
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-21 16:47:40,2015-09-25 10:07:24,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-24 10:18:00,2015-09-28 09:52:59,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-24 17:25:02,2015-09-28 17:34:26,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-09-28 09:29:35,2015-10-02 14:24:45,Erosao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-12-02 11:16:09,2015-12-06 16:57:42,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-12-03 11:00:09,2015-12-07 18:31:23,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,80,2015-12-04 09:16:37,2015-12-04 10:31:55,Polimento,User 13
2734,2,PA66 GF40,Automovel,67000,3,0,80,2016-01-18 19:36:27,2016-01-23 03:50:38,Maquinacao de Eletrodos,No User
2734,2,PA66 GF40,Automovel,67000,3,0,0,2015-06-09 10:48:05,2015-06-09 11:27:17,Fresagem,User 72
2734,2,PA66 GF40,Automovel,67000,3,0,0,2015-06-11 11:42:41,2015-06-11 12:19:05,Furacao,User 65
2734,2,PA66 GF40,Automovel,67000,3,0,0,2015-09-24 10:48:30,2015-09-24 13:15:00,Torno,User 51
2734,2,PA66 GF40,Automovel,67000,3,0,0,2015-12-02 09:55:05,2015-12-02 12:53:48,Erosao,User 97
2734,2,PA66 GF40,Automovel,67000,3,0,52,2015-06-11 20:06:16,2015-06-11 20:15:06,Maquinacao,No User
2734,2,PA66 GF40,Automovel,67000,3,0,413,2015-06-26 15:46:47,2015-06-26 17:27:35,Fresagem,User 72
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-03-30 08:53:03,2015-03-30 12:30:03,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-03-30 13:30:34,2015-04-01 01:30:35,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-07 11:18:49,2015-04-07 12:30:00,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-07 13:30:13,2015-04-09 10:29:51,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-28 11:31:15,2015-04-30 09:05:36,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-28 13:39:19,2015-04-28 14:24:00,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-28 15:11:04,2015-04-28 15:41:12,Estudos Reologicos,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-28 15:49:15,2015-04-30 17:21:51,Preliminares,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-29 11:46:11,2015-04-29 12:29:50,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-29 13:28:45,2015-05-01 18:57:23,Preliminares,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-29 16:43:38,2015-04-29 17:00:25,Estrutura,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-30 07:59:51,2015-05-02 16:25:02,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-30 11:21:01,2015-04-30 11:45:36,Estrutura,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-04-30 11:56:21,2015-05-03 01:40:48,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-04 10:44:21,2015-05-07 01:32:46,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-04 13:29:18,2015-05-07 10:28:05,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-08 15:01:20,2015-05-08 15:24:20,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-08 15:47:54,2015-05-11 15:52:15,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-11 11:18:40,2015-05-14 13:45:07,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-12 08:00:25,2015-05-15 22:52:40,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-15 11:19:09,2015-05-15 11:36:28,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-15 13:33:48,2015-05-15 14:20:58,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-19 15:26:34,2015-05-23 09:02:07,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-20 08:03:04,2015-05-24 02:16:41,Preliminares,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-20 09:04:13,2015-05-20 09:58:31,Estrutura,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-20 13:32:13,2015-05-20 16:07:38,Preliminares,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-22 12:19:04,2015-05-22 12:19:06,Estrutura,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-25 16:37:11,2015-05-30 08:09:19,Fresagem,User 74
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-28 10:42:20,2015-05-28 11:23:59,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-05-28 13:41:10,2015-06-02 14:59:23,Fresagem,User 74
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-04 16:01:12,2015-06-04 17:39:48,Estrutura,User 25
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-05 10:00:55,2015-06-10 21:19:08,Bancada,User 92
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-06 08:18:16,2015-06-06 12:14:56,Retificacao,User 37
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-08 08:04:03,2015-06-08 10:24:31,Bancada,User 92
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-08 13:46:23,2015-06-14 07:46:07,Retificacao,User 37
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-11 08:47:50,2015-06-20 15:09:32,Bancada,User 15
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-24 08:02:45,2015-07-03 23:32:21,Prensa,User 15
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-24 18:10:45,2015-07-04 18:01:53,Bancada,User 15
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-25 17:52:15,2015-06-25 18:32:13,Polimento,User 106
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-26 08:00:31,2015-06-26 12:29:55,Bancada,User 15
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-26 08:04:32,2015-06-26 08:06:45,Polimento,User 106
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-26 13:29:37,2015-07-06 20:18:23,Bancada,User 15
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-27 09:48:50,2015-06-27 10:58:48,Fresagem,User 74
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-06-29 08:00:09,2015-07-10 05:52:18,Bancada,User 64
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-06 08:14:34,2015-07-06 09:27:47,Fresagem,User 72
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-07 08:29:38,2015-07-07 08:38:14,Bancada,User 64
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-14 11:39:39,2015-07-14 12:29:27,Estrutura,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-14 13:25:40,2015-07-14 14:21:29,Preliminares,User 22
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-14 13:41:19,2015-07-14 15:05:06,Fresagem,User 71
2735,1,PA66 GF40,Automovel,43000,3,0,900,2015-07-21 09:41:51,2015-08-01 09:36:11,Pecas,User 24
